"Sample","Riqueza","X0319.6G20","X0319.7L14","X11.24","Acetobacterales","Acidimicrobiales","Acidobacteriales","AKIW659","Alicyclobacillales","Anaerolineales","Azospirillales","B12.WMSP1","Babeliales","Bacillales","Bacteroidales","Bdellovibrionales","Blastocatellales","Blfdi19","Brevibacillales","Bryobacterales","Burkholderiales","C0119","Candidatus.Liptonbacteria","Catenulisporales","Caulobacterales","CCD24","Chitinivibrionia.Incertae.Sedis","Chitinophagales","Chlamydiales","Chloroflexales","Chloroplast","Chthoniobacterales","Chthonomonadales","Clostridia.UCG.014","Clostridiales","Corynebacteriales","Coxiellales","Cyanobacteriales","Cytophagales","Diplorickettsiales","Dongiales","EC3","Elev.1554","Elsterales","Elusimicrobiales","Enterobacterales","Entotheonellales","FCPU453","Fimbriimonadales","Flavobacteriales","Frankiales","Gaiellales","Gammaproteobacteria.Incertae.Sedis","Gemmatales","Gemmatimonadales","Group.1.1c","Haliangiales","Holophagales","Holosporales","Hydrogenispora","IMCC26256","Isosphaerales","JG36.TzT.191","Kapabacteriales","KF.JG30.C25","Ktedonobacterales","Lachnospirales","Lactobacillales","Legionellales","Lineage.IV","Longimicrobiales","Marine.Group.II","Micrococcales","Micromonosporales","Micropepsales","Microtrichales","mle1.27","MSB.4B10","Myxococcales","Nitrososphaerales","Nitrosotaleales","Nitrospirales","Obscuribacterales","Oligoflexales","Opitutales","Oscillospirales","Paenibacillales","Paracaedibacterales","Pedosphaerales","Peptostreptococcales.Tissierellales","Phycisphaerales","Polyangiales","Propionibacteriales","Pseudomonadales","Pseudonocardiales","Pyrinomonadales","RBG.13.54.9","Reyranellales","Rhizobiales","Rhodospirillales","Rickettsiales","Rokubacteriales","S085","Saccharimonadales","Salinisphaerales","SBR1031","Silvanigrellales","SJA.28","Solibacterales","Solirubrobacterales","Sphingobacteriales","Sphingomonadales","Spirochaetales","Steroidobacterales","Streptomycetales","Streptosporangiales","Subgroup.12","Subgroup.13","Subgroup.17","Subgroup.2","Subgroup.7","Syntrophobacterales","Tepidisphaerales","Thermoanaerobaculales","Thermomicrobiales","TSBb06","Unclassified.Order.in.Acidimicrobiia","Unclassified.Order.in.Acidobacteriae","Unclassified.Order.in.Actinobacteria","Unclassified.Order.in.AD3","Unclassified.Order.in.Alphaproteobacteria","Unclassified.Order.in.Anaerolineae","Unclassified.Order.in.bacteriap25","Unclassified.Order.in.Chloroflexi","Unclassified.Order.in.Cyanobacteria","Unclassified.Order.in.Desulfobacterota","Unclassified.Order.in.FCPU426","Unclassified.Order.in.FFCH5909","Unclassified.Order.in.Firmicutes","Unclassified.Order.in.GAL15","Unclassified.Order.in.Gammaproteobacteria","Unclassified.Order.in.Gitt.GS.136","Unclassified.Order.in.JG30.KF.CM66","Unclassified.Order.in.KD4.96","Unclassified.Order.in.Ktedonobacteria","Unclassified.Order.in.Latescibacterota","Unclassified.Order.in.Lineage.IIa","Unclassified.Order.in.Lineage.IIb","Unclassified.Order.in.Lineage.IIc","Unclassified.Order.in.Margulisbacteria","Unclassified.Order.in.MB.A2.108","Unclassified.Order.in.Myxococcota","Unclassified.Order.in.NB1.j","Unclassified.Order.in.Patescibacteria","Unclassified.Order.in.Pla4.lineage","Unclassified.Order.in.Polyangia","Unclassified.Order.in.Proteobacteria","Unclassified.Order.in.RCP2.54","Unclassified.Order.in.SAR324.clade.Marine.group.B.","Unclassified.Order.in.Sericytochromatia","Unclassified.Order.in.Subgroup.5","Unclassified.Order.in.Thermoplasmata","Unclassified.Order.in.TK10","Unclassified.Order.in.TX1A.33","Unclassified.Order.in.WPS.2","Vicinamibacterales","WD260","Xanthomonadales"
88,"tri",0,0.000636033758714886,0.000733885106209483,0.00841521588453541,0.00123945040159824,0.229950666612305,0,0,0,0.000864353569535614,0.00195702694989196,4.89256737472989e-05,0.0139845884127696,0,0,0,0.000301708321441677,0,0.0181840420760794,0.0080808904472622,0,0,0.00238104945570188,0.00426468789497289,0,0,0.00121498756472459,0.000277245484568027,0,0,0.0248787051005015,0,0,0.000611570921841236,0.000954050638072328,0,0,0,0.00102743914869328,0,0,0,0.0728095568149386,0,0,0,0,0.000195702694989196,0,0.0492436906266563,0.00238920373465976,0.0326741957842378,0.00238104945570188,0.00405267664206792,0.000179394137073429,0.00278876340359604,0,0,0,0.00859461002160884,0.000619725200799119,0,0,0.000432176784767807,0.0198556692624455,0,0,0,0,0,0,0.00489256737472989,0.00397928813144698,0.00486810453785624,0,0,0,0.0173196885065438,0,0,0,0.000252782647694378,7.33885106209483e-05,0,0,0,0,0.00235658661882823,0,0,0.00488441309577201,0,0,0.00088066212745138,0.000269091205610144,7.33885106209483e-05,0.00193256411301831,0.0983569127899865,0,0,0.000668650874546418,0,0.00132099319117707,0.000366942553104742,7.33885106209483e-05,0,0,0.0378113915277042,0.0286215191421699,0.000603416642883353,0.0112447506829209,0,0.000464793900599339,0.00229950666612305,0,0,0.00625433196069638,0,0.0710237697231622,0.000839890732661964,0,0,0.000627879479757002,0.00015493130019978,0,0.00924695233823949,0.0057079952705182,0,0.0814286296734211,0.0141232111550536,0.000179394137073429,0,0.00368573408896318,0,0.000301708321441677,0,0,0,0.00548782973865536,0.000179394137073429,0,0.000521873853304522,0,0,0,0.000603416642883353,0,0,0,0.000203856973947079,0,0.000424022505809924,0,0.00015493130019978,0,0,0.0043054592897623,0,0,0.00563460675989726,0.000244628368736494,0.0123700411791087,0,0.02777347413055,0.00698006278794798,0,0.00170424430219758
91,"alt_div",0.000123256435013045,0,0.000780624088415949,0.00815546745002979,0,0.236515403630587,0,0,0,0,0.00209535939522176,8.21709566753631e-05,0.0360045741832549,0,0,0,8.901853639831e-05,0,0.0218300841567548,0.00516307511110198,0,0,0.00629977334511117,0.00250621417859857,0,0,0.000897032943706047,0,0,0,0.0278148688346104,0,0,0.00121886919068455,0.00173928524962852,0,0,0,0.000698453131740586,0,0,0,0.0788087950313962,0,0.00150646753904832,0,0,0.00017803707279662,0,0.0503228633839369,0.00188993200353335,0.0211042407061224,0.0026705560919493,0.00335531406424399,0,0.00129419256763697,0,0,0,0.00728582482521553,0.000698453131740586,0,0,0,0.0286708162999788,0,0,0,0,0,0,0.00490971466135294,0.00467689695077275,0.00308141087532612,2.05427391688408e-05,0,0,0.00831980936338051,6.16282175065223e-05,0,3.42378986147346e-05,0,0,0,0,0.00252675691776742,0,0.00256099481638215,0.000253360449749036,0,0.00320466731033916,0,0,0,0.000246512870026089,0,0.00111615549484035,0.103528557831235,0,0,0.000582044276450489,0,0,0,0,0,0,0.0601012072283052,0.0320261303642228,0.00218437793162007,0.00556708231475585,0,0,0.00351965597759472,0.000431397522545656,0,0.00440984134157782,0,0.068119723083876,0.000164341913350726,0,0,0,0,0,0.00728582482521553,0.0121202161096161,0,0.0420099016002794,0.022193005882071,0,0,0.00195840780076282,0.000150646753904832,0,0,0,0,0.00256099481638215,0,0,0.000465635421160391,4.10854783376815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454679293603676,0,0,0.0102371316858057,0.000130104014735992,0.0114628484562132,0,0.0149756568540849,0.00562186295253942,0,0.00279381252696234
94,"mono",0,0,0.00108288846248836,0.0129756635066588,0,0.235917700476851,0,0,0,0,0.00258373387541083,0,0.0315367517145734,0.00127286889450387,0,0,0,0,0.0417576989570074,0.0197579649296123,0.000417956950434105,0,0.00305868495544959,0.0075232251078139,0,0,0.00343864581948059,0,0,0.000398958907232555,0.017953150825465,0,0,0,0.00260273191861238,0,0,0,0,0,0,0,0.0511237342553717,0,0.000436954993635656,0.000189980432015502,0,0,0,0.0776829986511389,0.00664931512054258,0.0218097535953797,0,0.00541444231244182,0,0.00450253623876741,0,0,0,0.0154834052092634,0.00155783954252712,0,0,0.000683929555255809,0.0204988886144727,0.000284970648023254,0.00119687672169767,0,0,0,0,0.00792218401504645,0.00600338165168988,0.0101449550696278,0.000398958907232555,0,0,0.0136595930619146,0,0,0,0,0,0,0,0,0,0.00674430533655034,0,0,0.0082451507494728,0,0.000512947166441857,0.00197579649296122,0,0.000170982388813952,0,0.0795258088416893,0,0,0.000569941296046507,0,0.00159583562893022,0,0,0,0,0.0355073427436974,0.0595398673936585,0.00174781997454262,0.0191310295039611,0,0.000550943252844957,0.00543344035564337,0,0,0.00233675931379068,0,0.0523206109770694,0.00123487280810077,0,0.000360962820829455,0.000265972604821703,0.000569941296046507,0,0.00596538556528678,0,0,0.0236715618291316,0.00260273191861238,0,0,0,0,0,0,0,0,0.00178581606094572,0,0,0.000531945209643407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469251667078291,0,0,0.00689628968216274,0,0.0117787867849611,0,0.0256093622356897,0.00740923684860459,0,0.00279271235062789
97,"hexa",0,0,0.000784113853331504,0.0154274400642973,0,0.216003763746496,0,0,0,0,0.00317566110599259,0,0.0350890949365848,0.00178385901632917,0,0,0,0,0.0382451531962441,0.0208770313449513,0.000784113853331504,0,0.00292082410365985,0.00962499754964421,0,0.000509674004665477,0.0052143571246545,0,0,0.000254837002332739,0.0217003508909494,0,0,0,0.00384215788132437,0,0,0.000548879697332053,0.000901730931331229,0,0,0,0.047301668202223,0,0,0.000254837002332739,0,0.000470468311998902,0,0.0716288005018329,0.00670417344598436,0.0216611451982828,0,0.00664536490698449,0,0.00686099621665066,0.000333248387665889,0,0,0.0115656793366397,0.00133299355066356,0,0,0.000784113853331504,0.0257973457746065,0.00121537647266383,0.00162703624566287,0,0,0,0,0.00725305314331641,0.00558681120498696,0.0105267284809754,0,9.8014231666438e-05,0,0.0129770842726364,0,0,0,0,0,0,0.00115656793366397,0.000999745162997667,0,0.00809597553564778,0,0,0.00801756415031462,0,0.000842922392331366,0,0,0.000156822770666301,0,0.0770979946288201,0.000196028463332876,0,0.000627291082665203,0,0.00188187324799561,0.000509674004665477,0,0,0,0.0304236175092623,0.0512222374688805,0.00262678140866054,0.0194460235626213,0.000372454080332464,0.000196028463332876,0.00582204536098641,0,0,0.00227393017466136,0,0.0538686217238743,0.00098014231666438,0,0.00056848254366534,0.00049007115833219,0.000666496775331778,0,0.010703154097975,0.00290122125732656,0,0.0265226510889381,0.00358732087899163,0,0,0.000803716699664791,0,0.000196028463332876,0,0,0,0.00215631309666164,3.92056926665752e-05,0,0,0,0.000215631309666164,0,0.000686099621665066,0,0,0,0,0,0,0,0,0,0,0.00544959128065395,3.92056926665752e-05,0.000548879697332053,0.0069590104483171,0,0.0129182757336365,0,0.0266990767059377,0.00766471291631545,0,0.0050575343539882
149,"alt_div",0.000423845941214411,0.000773979544826315,0.000764765502626002,0.0127430203630333,0.00114254123283885,0.2,0,0.000175066801805952,0,0,0.00387911176633189,9.21404220031328e-05,0.00602598359900488,0,0,0,0.000193494886206579,0,0.0274209895881323,0.00844006265548696,0.000801621671427255,0,0.00571270616419423,0.00158481525845388,0,0,0.00300377775730213,0,0,0,0.0178844559108081,0,0,0.000433059983414724,0.00186123652446328,0,0,0,0.00112411314843822,0,0,0,0.0696028747811665,6.44982954021929e-05,0,0,0,0.000276421266009398,0,0.0465677692803833,0.00176909610246015,0.0142817654104856,0.00192573481986547,0.00469916152215977,0.000322491477010965,0.000783193587026629,0,0,0,0.0106145766147609,0,0,0,0.000221137012807519,0.0481249424122362,0,0,0,0,0,0,0.00897447710310513,0.00719616695844467,0.00507693725237262,0,0,0,0.0164562793697595,0,0,0.000202708928406892,0.00047913019441629,0,0,0,0.000469916152215977,0,0.00179673822906109,0.000377775730212844,0,0.0045793789735557,0.000635768911821616,0,0.00127153782364323,0.000267207223809085,0.000184280844006266,0.00245093522528333,0.0950244172118308,0.000202708928406892,0,0.000644982954021929,0,0.00164931355385608,0.000156638717405326,0,0,0,0.039528241039344,0.0314014558186676,0,0.0133050769372524,0,0,0.00206394545287017,0.00156638717405326,5.52842532018797e-05,0.00452409472035382,0.000257993181608772,0.0604349027918548,0.00101354464203446,0,0,0.000386989772413158,0.000386989772413158,0,0.00830185202248226,0.0070763844098406,0,0.101704597807058,0.00648668570902055,0.000202708928406892,0,0.00457016493135539,0.000202708928406892,0,0.000248779139408458,0,0,0.00415553303234129,0,0,0.000783193587026629,0,0,0,0.000543628489818483,0,0,0,0,0,0,0,0,0.00175066801805952,0,0.0020823735372708,0,0.000488344236616604,0.00453330876255413,0,0.0188335022574403,0,0.0313738136920667,0.00852298903528978,0,0.00138210633004699
166,"div",0.000264472524243315,0,0.00111666176902733,0.0077284748751102,0,0.260858066411989,0,0,0,0,0.00202762268586541,0.00017631501616221,0.036115192477226,0,0,0,0,0,0.0245077872465472,0.012577137819571,0,0,0,0.00558330884513664,0,0,0.0023508668821628,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0.00114604760505436,0,0,0,0.0511607405230679,0,0,0,0,0,0,0.0459006758742286,0.00223332353805466,0.0340287981193065,0,0.00549515133705554,0,0.00373200117543344,0,0,0,0.00766970320305613,0.000852189244784014,0,0,0.00191007934175727,0.0236555980017631,0,0,0,0,0,0,0.00908022333235381,0.00517190714075815,0.0083161915956509,0,0,0,0.0192771084337349,0,0,0,0,0,0,0,0,0.00023508668821628,0.00464296209227153,0,0,0.00784601821921834,0,0,0,0,0,0,0.0693799588598296,0,0,0.00108727593300029,0,0,0,0,0,0,0.0320599471054952,0.0349985307081986,0.000852189244784014,0.0153981780781663,0,0,0.00437848956802821,0,0,0.00631795474581252,0,0.0984425506905671,0.00105789009697326,0,0,0,0.000323244196297385,0,0.00764031736702909,0,0,0.0488686453129592,0.00193946517778431,0,0,0.00349691448721716,0,0.00017631501616221,0,0,0,0.00170437848956803,0,0,0.000822803408756979,0,0,0,0,0,0,0,0,0,8.81575080811049e-05,0,0,0,0,0.00669997061416397,0,0,0.00681751395827211,0,0.0116661769027329,0,0.0241551572142227,0.00734645900675874,0,0.00423156038789304
175,"alt_div",0,0,0.000571152409823821,0.00711743772241993,0.00518430648917007,0.258732041650191,0,0,0,0,0.00241641404156232,0,0.0326435569614692,0,0,0,0,0,0.0593119810201661,0.008611220948113,0,0,0,0.00518430648917007,0,0,0.00140591362418171,0,0,0,0.0288212292957251,0,0,0,0,0,0,0,0,0,0,0,0.0554017837529107,0,0,0,0,0,0,0.052897500109837,0,0.0325117525592021,0.00294363165063046,0.00659022011335179,0,0.00136197882342604,0.000351478406045429,0,0,0.00782039453451079,0.00136197882342604,0,0,0,0.0220992047801063,0,0,0,0,0,0,0.0135758534335047,0.00584332850050525,0.00724924212468696,0,0,0,0.016124071877334,0,0,0,0,0,0,0,0,0,0.00540398049294846,0,0,0.00698563332015289,0,0,0,0,0,0,0.0687140283818813,0,0,0,0,0,0.000746891612846536,0,0,0,0,0.0396731250823778,0,0.0144984842493739,0,0,0.00663415491410746,0,0,0.00694169851939721,0,0.0907253635604763,0.000702956812090857,0,0,0,0.000219674003778393,0,0,0,0,0.0500417380607179,0.00250428364307368,0,0,0.00412987127103379,0,0,0,0,0,0.00193313123324986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724924212468696,0,0,0.00773252493299943,0,0.0129607662229252,0,0.0240762708141119,0.00883089495189139,0,0.00316330565440886
271,"alt_div",0,0,0.00200472839386691,0.00656721370404679,0,0.185167775027997,0,0,0,0.00116135989713669,0.00139639701917626,0,0.0107840561876979,0,0,0,0,0,0.0162037357076691,0.0110882218750432,0,0,0.00188029697631655,0.00331817113467627,0,0,0.00107840561876979,0,0,0,0.0140054473309461,0,0,0.000760414218363312,0,0,0,0,0.000359468539589929,0,0,0,0.0798849700673312,0,0,0.00037329425265108,5.53028522446045e-05,0,0,0.0626581315931369,0.00270983975998562,0.0124984446072806,0,0.00573767092037772,0.000110605704489209,0.00342877683916548,0,0,0,0.0073276279224101,0.000553028522446045,0,0,0.000470074244079138,0.0258955605635361,0,0,0,8.29542783669068e-05,0,0,0.00681607653914751,0.0086272449501583,0.00460396244936333,0,0,0,0.0193698239986727,0,0,0.000165908556733814,0.00024886283510072,0,0,0,0,0,0.00244715121182375,0.000110605704489209,0,0.00597270804241729,0,0,0,0.00152082843672662,0,0.00167291128039929,0.100194942554162,0,0,0.00174203984570504,0,0,0.000193559982856116,0,0,0,0.0433297847336476,0.0206832667394821,0,0.00960887057750003,0,0.000317991400406476,0,0.00200472839386691,0,0.00485282528446405,0,0.122730854843839,0.00098162562734173,0,0,0.000331817113467627,0,0,0.00648425942567988,0.0055717623636439,0,0.112292441482669,0.00902819062893169,0,0,0.00132726845387051,0,0.000414771391834534,0,0,0,0.00436892532732376,0,0,0.000193559982856116,0,0.000304165687345325,0,0,0,0,0,0,0,0.000400945678773383,0,0.000290339974284174,0,0,0.00474221957997484,0,0,0.00521229382405398,0,0.0146690815578813,0,0.0126920045901367,0.00483899957140289,0,0.00107840561876979
274,"alt_div",0,0,0.00156113490210682,0.0200226292949113,0,0.169447587402071,0,0,0,0.00110282006846078,0.00189054868878991,0.000257802093925896,0.0177453774652325,0,0.000186190401168703,0,0,0,0.0416780051846866,0.0249351914180547,0.00116010942266653,0,0.00232021884533307,0.00647369702525028,0.000243479755374458,0,0.00706091290585927,0,0.00021483507827158,0.000200512739720141,0.0165279786883602,0,0,0.00187622635023847,0.00451153664370318,0,0,0.000401025479440283,0.000257802093925896,0,0,0,0.0564873032468741,0,0,0,0,0.000887984990189198,0,0.0387562481201931,0.00842153506824594,0.0133340971913894,0,0.00650234170235316,0,0.0045545036593575,0,0,0,0.0106128528666161,0,0,0.000229157416823019,0.000272124432477335,0.0432964294409991,0,0,0,0,0,0,0.0290743472594205,0.0121883101072743,0.0089228169175463,0.000458314833646038,0,0,0.0121883101072743,0,0,0,0,0,0,0,0,0,0.00484095043038627,0,0,0.00634479597828734,0.00229157416823019,0,0.00206241675140717,0.000773406281777689,0,0.0036665186691683,0.119706105612924,0,0,0.000716116927571934,0,0.00289311238739061,0.000257802093925896,0.000802050958880566,0,0,0.0468483694017559,0.0355910113003251,0,0.0215837641970181,0,0.00042967015654316,0.00482662809183484,0,0,0.0019621603815471,0,0.0366365420145801,0.000572893542057547,0,0.00075908394322625,0,0.000386703140888844,0,0.0106844645593733,0.0048123057532834,0,0.0600392432076309,0.00383838673178557,0,0,0.00224860715257587,0,0.000200512739720141,0,0,0,0.00186190401168703,0,0,0.000300769109580212,0.000988241360049269,0,0.000644505234814741,0,0,0,0,0,0,0,0,0,0,0,0.00201944973575285,0,0,0.00355193996075679,0,0.0163274659486401,0,0.0206384898526231,0.00896578393320061,0,0.00266395497056759
295,"div",0,0,0.00142183099229313,0.00763441736626185,0.00122259352840492,0.206464350078337,0,0,0,0.0010867498030266,0.00177502467827678,0.000262631202398095,0.00647521757636681,0,0,0,0,0,0.0208655962181107,0.00672879253040635,0,0,0.00166634969797412,0.0038217368073102,0,0,0.00105958105795093,0.000172068718812545,0,0,0.0180672154753172,0,0,0,0,0,0,0,0.000652049881815959,0,0,0,0.0859256844259697,0,0,0,0,0,0,0.0541744776808759,0.00306101194519158,0.0214633086097753,0.00203765588067487,0.00402097427119841,9.05624835855499e-05,0.00425643672852084,0,0,0,0.00652955506651814,0,0,0,0,0.0185562528866792,0,0,0,9.96187319441048e-05,0,0,0.00539752402169877,0.00470019289809004,0.00336892438938245,0,0,0,0.0211372836688673,0,0,0,0,0,0,0,0,0,0.00337798063774101,0,0,0.00737178616386376,0,0,0,0.000244518705680985,0,0.00134032475706614,0.0939857454650836,0,0,0.00115919978989504,0.00012678747701977,0,0,0,0,0,0.0331277564955941,0.0278932449443494,0,0.0062578676157615,0,0.000769781110477174,0.00292516821981326,0,0,0.00732650492207098,0,0.0826473225201728,0.000733556117042954,0,0,0.00025357495403954,0,0,0.0104780793508481,0.00459151791778738,0,0.1126868983255,0.0302931507593664,0,0,0.00273498700428361,0,0,0.000307912444190869,0,0,0.00373117432372465,5.43374901513299e-05,0,0.000815062352269949,0,0.000434699921210639,0,0,0,0,0,0,0,0.000416587424493529,0,0.000452812417927749,0,0,0.00539752402169877,0,0,0.00460057416614593,0.000172068718812545,0.0148703598047473,0,0.0162106845618134,0.0073627299155052,0,0.000652049881815959
319,"div",0,0,0.000591921122282448,0.0101218511910299,0.00142061069347787,0.246086978580911,0,0.00104008997201059,0,0,0.00165737914239085,0,0.0327501500942846,0,0,0,0.000363608689402075,0,0.039616435112761,0.00968213835733433,0.00032978462527165,0,0.00084560160326064,0.00353461470162947,0,0,0.00147134678967351,9.30161763586704e-05,0,0,0.0283107416771662,0,0,0.0011922982605975,0.00169965922255389,4.2280080163032e-05,0,0,0.000777953474999789,0,0,0,0.064451754200526,0,0.000287504545108618,0,0,0,0,0.048875772668465,0.00397432753532501,0.0171488005141258,0.00200407579972772,0.00241842058532543,0,0.00161509906222782,0,0,0,0.00690010908260682,0.000752585426901969,0,0,0.000372064705434682,0.0221632180214614,0,0,0,0,0,0,0.0100457470467364,0.00416035988804235,0.00659569250543299,0.000143752272554309,0,0,0.0112803253874969,0,0,0,0,8.4560160326064e-05,0,0,0,0,0.00353461470162947,0.000219856416847766,0,0.00403351964755325,0.000769497458967182,0.000202944384782554,0,0.000397432753532501,0,0.00137833061331484,0.110114240776601,0,0,0.000473536897825958,0,0.000955529811684523,0,0,0,0,0.0507614642437362,0.0320990368597739,0.000397432753532501,0.010806788489671,0,0.000338240641304256,0.00230849237690155,0,0,0.00592766723885708,0,0.0594035126290599,0.000312872593206437,0,0.000202944384782554,0,0,0,0.00603759544728097,0.00332321430081431,0,0.0369358780304247,0.0162609188307021,0,0,0.000786409491032395,0,0,0,0,0,0.00126840240489096,0,0,0.000651113234510693,0,0,0,0,0,0,0,0,0.000177576336684734,0,0,0,0,0,0.00432948020869448,0,0,0.00816851148749778,0.000152208288586915,0.0128869684336922,0,0.0287758225589596,0.00851520814483464,0,0.00219010815244506
373,"alt_div",0,0,0.000911419844319637,0.0228101290767563,0.00211843531382402,0.221672085919795,0,0,0,0.00128091437580057,0.00401517390875948,0,0.0208641245442901,0,0,0,0.000468026406542517,0,0.0618780175386738,0.00852300719282688,0.000344861562715538,0,0.00162577593851611,0.00773475219233422,0,0,0.00184747265740467,0,0,0,0.0231057247019411,0,0,0.002241600157651,0.00263572765789733,0,0,0,0.00187210562617007,0,0,0,0.0668538772292837,0,0,0,0,0.000468026406542517,0,0.0476894275298059,0.00179820671987388,0.0195832101684895,0.0016750418760469,0.00275889250172431,0,0.00443393437777121,0,0,0,0.00936052813085033,0.000862153906788846,0,0,0.000492659375307912,0.0362104640851315,0,0,0,0,0,0,0.00773475219233422,0.0072913587545571,0.0100995171938122,0.000295595625184747,0,0,0.0109863040693664,0,0,0,0,0,0,0,0.000763622031727264,0,0.00330081781456301,0.000369494531480934,0,0.00591191250369495,0,0,0.000936052813085033,0.00061582421913489,0,0.0033500837520938,0.0994432949059021,0.000320228593950143,0,0.000763622031727264,0,0.00332545078332841,0,0,0,0,0.0462114494038822,0.0240417775150261,0,0.0163562912602227,0,0,0,0,0,0.00219233422012021,0,0.0409892600256183,0.000344861562715538,0,0.000443393437777121,0,0,0,0.00677406641048379,0.00569021578480639,0,0.0514829047196768,0.00310375406443985,0,0,0.00061582421913489,0,0,0,0,0,0.00133018031333136,0,0,0.00100995171938122,0,0,0,0,0,0,0,0,0,0.000246329687653956,0,0,0,0,0.00174894078234309,0,0,0.00332545078332841,0,0.0175633067297271,0,0.0350034486156272,0.00569021578480639,0,0.00219233422012021
9996,"floresta",0,0.000313346607043771,0.00227176290106734,0.00891079413780723,0.00114893755916049,0.224441035349414,0,0.000215425792342592,0,0.00101837647289225,0.00169076606717368,0,0.0237686457551327,0,0,7.18085974475308e-05,0,0,0.0239905996017887,0.00511146652740151,0,0,0.000848647060743545,0.00293762444103535,0,0,0.00133172307993602,7.18085974475308e-05,0,0,0.0264647321865718,0,0,0.000443907693312008,0.00114893755916049,0,0,0,0.000306818552730359,0,0,0,0.078754447237001,0,0,0.00013708914058165,0,0.000110976923328002,0,0.0417207951170154,0.00141658778601038,0.0252570421385906,0.00261122172536476,0.00349903711198877,5.22244345072951e-05,0.00150798054639815,0,3.91683258804713e-05,0,0.00594705747951823,0.000770310408982603,0,0,0.000332930769984006,0.0207331004993962,0,0,0,0,0,0,0.00891732219212064,0.00299637692985606,0.00465450272546268,0,0,0,0.0190162222149688,0,0,0.00020889773802918,0,0,0,0,0.00020889773802918,0,0.0027483108659464,0.00013708914058165,0,0.00416489865195678,0.000150145249208473,0,0.000731142083102131,0.000626693214087541,0,0.00152756470933838,0.0958971178640206,0,0,0.0013186669713092,7.83366517609427e-05,0.000620165159774129,0,0,0,0,0.0499069752260339,0.0238796226784607,0.00024153800959624,0.0104057185755785,0,0.000476547964879068,0.00211508959754545,0.000254594118223064,0,0.00575121585011587,0.000235009955282828,0.088755426445148,0.000620165159774129,0,0.000110976923328002,0.000404739367431537,0.00013708914058165,0,0.00733100499396155,0.00690015340927637,0,0.0603192218559258,0.0191598394098639,0,0,0.00114893755916049,0,0.000476547964879068,0,0,0,0.00250024480203675,0.00306165747299018,0,0.000620165159774129,0,0.000150145249208473,0,0,0,3.91683258804713e-05,0,0,0,0.000365571041551066,0,0,0,0,0.00605150634853282,0,0.000339458824297418,0.00754643078630414,0.000202369683715769,0.0130495805725104,0,0.0240493520906094,0.00936775793974606,0,0.000626693214087541
9997,"floresta",0.000242401247839467,0,0.00111715357699928,0.0209097424223262,0,0.226202520972978,0,0,0,0,0.00331984317693183,0.000800978036339109,0.00746174275958012,0,0,0,0.000959065806669196,0,0.0485013279372708,0.017537203321951,0.00016862695501876,0,0.00128578053201804,0.0111399182159268,0,0,0.00484802495678934,0,0,0,0.0141119682981325,0,0,0.000790438851650436,0.00149656422579149,0,0,0.000453184941612917,0.00250832595590405,0,0,7.37742928207074e-05,0.074269634501075,0,0,0,0,0,0.000516420049744952,0.0469309894186586,0.00491126006492138,0.0238607141351545,0.00192867079802706,0.00523797479027022,0,0.00735635091269339,0.000368871464103537,0,0,0.0102862442561443,0.00106445765355592,0,0,0.000505880865056279,0.0180114666329413,0,0,0,0,0,0,0.00575439484001518,0.00522743560558155,0.00929556089540913,0.000274018801905485,0,0,0.0169364697946967,0,0,0,0.000274018801905485,0,0,0,0,0.00029509717128283,0.00396273344294085,0,0,0.0108975169680873,0,0,0,0.00149656422579149,0,0.00317229459129042,0.109101639897138,0.000411028202858227,0,0.000843134775093799,0,0.000548037603810969,0.000263479617216812,0,0,0,0.0482062307659879,0.030120989840226,0,0.0119408962522659,0,0.000853673959782471,0.00258210024872476,0,0,0.00214999367648919,0.000158087770330087,0.0491969141267232,0.000537498419122297,0,0.000600733527254332,0,0.000358332279414864,0,0.0104443320264744,0.00235023818557396,0,0.0382572404198811,0.00400489018169554,0,0,0.00105391846886725,0,0,0.000453184941612917,0,0,0.00232915981619662,0.000115931031575397,0,0.00196028835209308,0,0.000115931031575397,0,0,0,0,0,0,0,0.000158087770330087,0,0,0,0,0.00213945449180051,0,0,0.00348847013195059,0,0.0219636608911935,0,0.0253151216221913,0.00746174275958012,0,0.0037519497491674
9998,"floresta",0.000368810020284551,0,0.00065960253627814,0.00751095791310269,0,0.22205200221286,0.000602862533157439,0,0,0.000957487552661815,0.00122700256748514,0,0.0213200561726031,0.000319162517553938,0,5.67400031207002e-05,0,0,0.0223342837283856,0.00922734300750386,0,0,0.00194334510688398,0.00319162517553938,0,0,0.00270224264862335,0,0,0,0.0244265713434614,0,0,0,0.00129792757138602,0,0,0.000205682511312538,0.000368810020284551,0,0,0,0.0903088074669844,0,0.000354625019504376,0,0,0.000212775011702626,8.51100046810503e-05,0.0526192603940593,0.00339021518646184,0.0292352866079408,0.00207101011390556,0.00434061023873356,0,0.0053973927968566,0,0,0,0.00888690298877966,0,0.00268096514745308,0,0.000248237513653063,0.0213342411733833,0,0,0,0,0,0,0.00698611288423621,0.00462431025433706,0.00423422273288225,0.000680880037448402,0,0,0.00864575797551669,0,0,0.000106387505851313,0.000297885016383676,0,9.22025050711378e-05,0,0,0,0.00336184518490149,0.0001134800062414,0,0.0077875654283161,0,0.000290792515993588,0,0.000553215030426827,0,0.00188660510376328,0.107366270905145,0,0,0.00108515255968339,0,0.000546122530036739,0,0,0,0,0.0410301147566563,0.0219441962069308,0,0.00811382044626013,0,0.000241145013262976,0.00401435522078954,0,0,0.00480162276408925,0.000120572506631488,0.054619345504064,0.000985857554222165,1.4185000780175e-05,0,0,0.000177312509752188,0,0.0094330255188164,0.00276607515213413,0.00306396016851781,0.0643715335404343,0.0219371037065407,0.000134757507411663,0,0.00398598521922919,0,0.000375902520674639,0.000234052512872888,0,0,0.00433351773834348,0,0,0.000844007546420415,0,0,0,0.000432642523795339,0,0,0,0,0,0.000439735024185426,0,0,0,0,0.00544704029958722,0,0.000177312509752188,0.00678043037292367,0,0.017341163453764,0,0.0206037136332042,0.00932663801296509,0,0.00131211257216619
9999,"floresta",0,0,0.000530038937475791,0.0173587752023322,0.00540231993965711,0.159388824332864,0,0,0,0,0.00420973233033657,0.0002140541862883,0.0028336697041975,0,0,0,0,0,0.0278168511609891,0.00761421319796954,0.000937761197072554,0,0.00187552239414511,0.00461745458993334,0,0,0.0033127433592237,0,0,4.07722259596763e-05,0.0147493527409129,0,0,0.00043830142906652,0.00180417099871567,0,0,0,0.000611583389395144,0,0,0,0.0669887672517481,0,0,0.000203861129798381,0,0.000397529203106844,0,0.0737773428740342,0.00510672130144945,0.0162171528754612,0.0024055613316209,0.00531058243124783,0,0.0013352904001794,0.000417915316086682,0,0,0.0142804721423766,0,0,0,0.000356756977147167,0.023800786903961,0,0,0,0,0,0.000122316677879029,0.00557560189998573,0.00605467555501193,0.0063095019672599,0.000224247242778219,0.000132509734368948,0.00239536827513098,0.0119156830367154,0,0,0,0.00043830142906652,0,0,0,0.000366950033637086,0,0.00225266548427211,0,0,0.00557560189998573,0.000866409801643121,0,0.000937761197072554,0.000183475016818543,0.000173281960328624,0.00202841824149389,0.129268342405154,0,0,0.000489266711516115,0.000101930564899191,0.001763398772756,0.000499459768006034,0,0,0,0.0395796383503557,0.0728090025074919,0.000519845880985872,0.0161661875930116,0,0,0.00264000163088904,0.000835830632173364,0,0.00293560026909669,0,0.0341671253542087,0.000428108372576601,0,0,0.0019264876765947,0.000315984751187491,0,0.0114671885511589,0.00490286017165107,0,0.0889446109310338,0.00653374921003812,0.000417915316086682,0,0.00341467392412289,0.000163088903838705,0,0.000203861129798381,0,0,0.00404664342649787,0,0,0.000896988971112878,0,0,0,0.000601390332905225,0,0,0,0.000132509734368948,0,0,0,0,0,0,0.00179397794222576,0,0.000509652824495953,0.00396509897457852,0,0.0217621756059772,0,0.0271543024891444,0.0065235561535482,0,0.00221189325831244
